date,market,segment,orders,sessions,order_attempts,cancellations,gross_bookings,net_revenue,driver_hours,active_delivery_hours,fulfillment_rate
2024-03-15,los_angeles,all,2696,32252,2794,266,115146.22,20674.69,1263.9,947.0,0.9649
2024-03-16,los_angeles,all,3294,39232,3545,312,135296.34,25249.37,1813.1,1399.7,0.9292
2024-03-17,los_angeles,all,3036,35820,3129,351,129120.34,24504.44,1597.6,1191.6,0.9703
2024-03-18,los_angeles,all,2225,27516,2359,249,94404.22,18803.83,1065.0,818.6,0.9432
2024-03-19,los_angeles,all,2300,28783,2478,254,99512.18,18277.49,1123.3,825.2,0.9282
2024-03-20,los_angeles,all,2395,29358,2510,195,97476.05,18466.49,1180.4,916.6,0.9542
2024-03-21,los_angeles,all,2563,31380,2707,199,111468.17,20882.58,1336.3,994.9,0.9468
2024-03-22,los_angeles,all,2738,32809,2915,286,109784.89,19709.31,1490.4,1116.8,0.9393
2024-03-23,los_angeles,all,2982,37286,3119,279,121658.47,21605.56,1468.2,1130.4,0.9561
2024-03-24,los_angeles,all,2505,30921,2640,261,102427.59,20448.25,1263.8,930.5,0.9489
2024-03-25,los_angeles,all,2337,29384,2503,252,92892.69,16368.21,1194.8,975.2,0.9337
2024-03-26,los_angeles,all,2480,30540,2647,210,109449.57,21201.29,1226.4,937.8,0.9369
2024-03-27,los_angeles,all,2288,28627,2449,193,91439.9,15946.9,1131.9,854.8,0.9343
2024-03-28,los_angeles,all,2340,28615,2526,221,94845.53,18412.41,1073.8,776.3,0.9264
2024-03-29,los_angeles,all,2911,34432,3052,244,129936.43,22813.18,1373.0,1104.3,0.9538
2024-03-30,los_angeles,all,2956,35043,3155,306,120610.05,24003.17,1471.1,1151.3,0.9369
2024-03-31,los_angeles,all,2790,33063,2958,299,116077.67,22122.04,1499.2,1141.9,0.9432
2023-01-01,chicago,all,1477,18066,1545,109,51946.32,9194.55,635.2,481.4,0.956
2023-01-02,chicago,all,1161,15250,1239,133,37288.52,6843.86,583.0,433.8,0.937
2023-01-03,chicago,all,1330,17737,1384,142,49514.55,8708.61,641.3,487.6,0.961
2023-01-04,chicago,all,1309,16911,1365,141,44218.69,7754.27,696.1,522.2,0.959
2023-01-05,chicago,all,1416,18001,1525,161,51137.26,9154.58,772.0,607.9,0.9285
2023-01-06,chicago,all,1493,18689,1544,164,51575.86,8935.47,762.1,597.1,0.967
2023-01-07,chicago,all,1673,21123,1758,153,59057.39,10373.99,769.1,555.9,0.9516
2023-01-08,chicago,all,1499,19465,1587,114,57073.12,11308.55,754.9,582.1,0.9445
2023-01-09,chicago,all,1293,16808,1347,115,47785.29,9079.4,614.9,445.0,0.9599
2023-01-10,chicago,all,1423,18035,1486,166,54122.48,10696.39,730.2,575.2,0.9576
2023-01-11,chicago,all,1262,16802,1314,148,46182.5,8206.88,647.0,526.4,0.9604
2023-01-12,chicago,all,1379,17996,1444,149,50627.31,9908.29,736.4,597.0,0.955
2023-01-13,chicago,all,1412,17935,1518,113,46305.06,8375.11,678.7,502.6,0.9302
2023-01-14,chicago,all,1546,19757,1626,123,54772.39,9548.24,723.3,574.5,0.9508
2023-01-15,chicago,all,1651,20707,1735,188,58767.62,11409.22,883.6,706.3,0.9516
2023-01-16,chicago,all,1210,15576,1270,93,46225.14,7940.99,629.6,507.7,0.9528
2023-01-17,chicago,all,1251,16108,1349,124,43896.07,7995.48,640.7,477.9,0.9274
2023-01-18,chicago,all,1338,17728,1386,119,48805.89,9496.62,660.8,505.6,0.9654
2023-01-19,chicago,all,1392,18694,1494,118,50677.66,9553.53,747.0,554.4,0.9317
2023-01-20,chicago,all,1554,19488,1626,161,59182.25,10980.79,748.0,540.4,0.9557
2023-01-21,chicago,all,1670,21268,1800,197,59717.97,10785.6,817.4,642.4,0.9278
2023-01-22,chicago,all,1643,19980,1718,179,61596.1,10610.03,894.5,682.6,0.9563
2023-01-23,chicago,all,1267,15859,1310,119,41723.88,8333.48,576.6,429.5,0.9672
2023-01-24,chicago,all,1280,15987,1352,118,42361.3,7423.53,682.3,549.1,0.9467
2023-01-25,chicago,all,1290,17071,1343,149,41138.07,7308.56,620.7,477.7,0.9605
2023-01-26,chicago,all,1389,17835,1483,137,51969.12,9202.56,651.3,533.7,0.9366
2023-01-27,chicago,all,1681,20823,1787,159,62554.38,12338.12,758.0,605.9,0.9407
2023-01-28,chicago,all,1840,22851,1958,192,69210.29,13351.4,1012.0,816.6,0.9397
2023-01-29,chicago,all,1628,20664,1693,133,56623.06,10402.78,834.0,665.0,0.9616
2023-01-30,chicago,all,1224,15502,1304,90,42822.39,8507.21,611.8,447.0,0.9387
2023-01-31,chicago,all,1288,16726,1347,145,46087.36,7907.83,595.9,432.9,0.9562
2023-02-01,chicago,all,1304,16887,1408,131,50332.65,9905.97,627.3,509.1,0.9261
2023-02-02,chicago,all,1417,18987,1511,111,55332.28,9506.8,687.8,504.7,0.9378
2023-02-03,chicago,all,1654,20588,1752,140,61907.33,11250.66,878.4,666.8,0.9441
2023-02-04,chicago,all,1743,22082,1871,208,63786.54,10947.06,811.0,633.4,0.9316
2023-02-05,chicago,all,1795,22421,1902,183,68934.62,13784.79,855.5,634.1,0.9437
2023-02-06,chicago,all,1336,17269,1413,136,47480.75,9374.2,633.5,470.4,0.9455
2023-02-07,chicago,all,1389,17973,1447,102,49026.57,9194.64,694.6,532.5,0.9599
2023-02-08,chicago,all,1386,18016,1475,164,49574.12,8751.58,751.0,567.8,0.9397
2023-02-09,chicago,all,1485,18982,1557,170,50843.9,9065.64,771.1,607.4,0.9538
2023-02-10,chicago,all,1470,18599,1517,143,52456.93,9625.13,738.6,537.3,0.969
2023-02-11,chicago,all,1758,22826,1882,150,59752.07,10736.46,947.5,728.5,0.9341
2023-02-12,chicago,all,1513,18851,1562,159,57259.51,9770.73,749.0,552.3,0.9686
2023-02-13,chicago,all,1245,16438,1324,139,46038.4,8732.92,638.0,498.1,0.9403
2023-02-14,chicago,all,1253,16718,1300,137,48332.24,9105.93,638.6,467.2,0.9638
2023-02-15,chicago,all,1382,18320,1453,164,45699.0,9008.61,629.6,465.8,0.9511
2023-02-16,chicago,all,1393,17994,1495,142,54916.31,10121.38,723.6,579.2,0.9318
2023-02-17,chicago,all,1534,19375,1587,132,50882.08,9176.14,791.2,588.3,0.9666
2023-02-18,chicago,all,1665,21925,1770,158,56348.67,10443.97,854.8,678.5,0.9407
2023-02-19,chicago,all,1587,20161,1683,176,55358.56,9734.3,733.2,547.9,0.943
2023-02-20,chicago,all,1371,17397,1472,114,52583.19,9925.93,672.0,499.6,0.9314
2023-02-21,chicago,all,1443,18917,1499,118,52533.9,10144.35,781.7,586.2,0.9626
2023-02-22,chicago,all,1327,17295,1420,141,47189.59,8239.48,626.8,506.5,0.9345
2023-02-23,chicago,all,1411,17952,1485,130,48782.88,8759.04,624.5,474.4,0.9502
2023-02-24,chicago,all,1557,19322,1637,173,52195.8,10232.15,742.6,552.8,0.9511
2023-02-25,chicago,all,1742,21519,1826,134,66263.47,12269.74,868.1,671.6,0.954
2023-02-26,chicago,all,1449,19333,1520,126,54247.01,10087.51,754.0,572.0,0.9533
2023-02-27,chicago,all,1384,17375,1462,115,53193.22,10195.66,707.5,565.3,0.9466
2023-02-28,chicago,all,1319,16911,1366,138,48426.13,9072.0,723.5,592.6,0.9656
2023-03-01,chicago,all,1338,16563,1407,144,41804.76,7194.07,671.6,518.9,0.951
2023-03-02,chicago,all,1516,19997,1611,141,51179.78,9934.96,738.0,564.7,0.941
2023-03-03,chicago,all,1437,18772,1516,135,52934.44,10464.35,690.1,520.5,0.9479
2023-03-04,chicago,all,1714,21602,1780,131,60563.35,10392.57,794.0,649.0,0.9629
2023-03-05,chicago,all,1654,20965,1734,174,57880.22,10050.18,851.8,654.5,0.9539
2023-03-06,chicago,all,1355,17367,1426,162,46089.23,8805.77,616.9,455.1,0.9502
2023-03-07,chicago,all,1405,17865,1494,153,52976.45,9966.68,688.8,562.7,0.9404
2023-03-08,chicago,all,1348,17536,1449,109,49634.91,9007.52,728.5,594.5,0.9303
2023-03-09,chicago,all,1482,19342,1567,150,54688.98,10181.86,748.3,571.4,0.9458
2023-03-10,chicago,all,1571,19599,1671,133,54764.3,10465.47,737.4,556.6,0.9402
2023-03-11,chicago,all,1849,23423,1912,132,67150.72,12431.9,958.0,754.9,0.9671
2023-03-12,chicago,all,1691,21455,1822,134,56804.11,9895.6,880.2,706.7,0.9281
2023-03-13,chicago,all,1402,17838,1466,105,50144.37,8659.08,743.0,572.0,0.9563
2023-03-14,chicago,all,1284,16271,1345,102,40381.45,7396.5,650.2,489.7,0.9546
2023-03-15,chicago,all,1347,17117,1402,148,44689.95,8834.6,604.3,453.3,0.9608
2023-03-16,chicago,all,1436,18716,1485,122,50862.89,9497.8,672.0,505.8,0.967
2023-03-17,chicago,all,1396,18384,1493,151,56224.2,10162.33,652.1,477.2,0.935
2023-03-18,chicago,all,1837,23221,1914,216,60177.66,11870.72,994.7,793.6,0.9598
2023-03-19,chicago,all,1644,21040,1717,162,55504.0,10082.8,828.3,605.1,0.9575
2023-03-20,chicago,all,1217,15845,1265,115,44286.87,8205.22,645.6,490.5,0.9621
2023-03-21,chicago,all,1283,16888,1384,138,50274.31,8722.34,636.2,511.2,0.927
2023-03-22,chicago,all,1281,16644,1369,96,46582.17,8949.46,609.7,463.6,0.9357
2023-03-23,chicago,all,1392,18462,1498,127,51871.29,9907.89,656.2,491.8,0.9292
2023-03-24,chicago,all,1523,19704,1634,145,53902.49,10447.78,691.1,563.1,0.9321
2023-03-25,chicago,all,1719,21148,1848,192,60304.03,10840.0,825.3,604.7,0.9302
2023-03-26,chicago,all,1521,19550,1603,168,54981.0,10066.01,764.6,618.2,0.9488
2023-03-27,chicago,all,1305,16943,1355,147,45433.68,7953.18,730.0,530.1,0.9631
2023-03-28,chicago,all,1292,16460,1352,136,48196.36,9587.95,606.8,462.0,0.9556
2023-03-29,chicago,all,1496,19082,1563,144,49530.63,8548.11,779.1,610.2,0.9571
2023-03-30,chicago,all,1416,18104,1509,158,53244.4,10088.24,659.2,499.0,0.9384
2023-03-31,chicago,all,1624,20344,1675,185,58578.92,11197.81,866.2,670.0,0.9696
2023-04-01,chicago,all,1762,21894,1827,166,62750.99,10964.61,771.1,570.9,0.9644
2023-04-02,chicago,all,1608,19729,1711,192,53132.55,9614.85,840.1,652.7,0.9398
2023-04-03,chicago,all,1226,15788,1270,139,41973.8,7189.85,568.7,417.1,0.9654
2023-04-04,chicago,all,1207,16277,1246,115,46056.19,8598.61,578.8,462.8,0.9687
2023-04-05,chicago,all,1241,16286,1285,91,44210.03,8835.29,615.5,479.1,0.9658
2023-04-06,chicago,all,1458,18671,1552,118,53218.63,9733.5,711.2,546.3,0.9394
2023-04-07,chicago,all,1673,21356,1735,182,57579.38,11498.62,830.2,602.3,0.9643
2023-04-08,chicago,all,1728,21103,1792,131,62117.63,10795.22,815.9,628.2,0.9643
2023-04-09,chicago,all,1598,20170,1664,149,53581.14,9739.64,852.3,661.7,0.9603
2023-04-10,chicago,all,1248,16179,1332,125,45152.38,8897.68,589.2,439.9,0.9369
2023-04-11,chicago,all,1309,16632,1361,149,47997.3,9421.91,662.0,521.5,0.9618
2023-04-12,chicago,all,1376,17933,1420,155,50330.1,9044.71,725.4,527.9,0.969
2023-04-13,chicago,all,1435,18565,1543,155,49326.04,9389.62,736.1,545.4,0.93
2023-04-14,chicago,all,1650,20428,1772,149,58384.11,11477.43,767.5,609.2,0.9312
2023-04-15,chicago,all,1867,24247,1940,144,69017.29,13320.77,937.7,688.9,0.9624
2023-04-16,chicago,all,1625,20598,1695,168,57881.55,10931.18,760.1,565.9,0.9587
2023-04-17,chicago,all,1282,16383,1333,101,45489.01,7941.35,657.4,516.1,0.9617
2023-04-18,chicago,all,1352,17538,1441,133,53304.28,9178.47,665.4,527.6,0.9382
2023-04-19,chicago,all,1330,16776,1387,158,45603.33,8593.43,703.0,509.8,0.9589
2023-04-20,chicago,all,1425,19111,1534,139,54071.27,10003.63,749.7,549.3,0.9289
2023-04-21,chicago,all,1600,20876,1714,164,54274.52,9614.25,776.3,593.6,0.9335
2023-04-22,chicago,all,1688,20950,1788,175,62757.49,11219.98,804.4,626.9,0.9441
2023-04-23,chicago,all,1668,20667,1719,186,62174.16,11300.94,818.2,626.2,0.9703
2023-04-24,chicago,all,1270,16558,1364,117,44553.31,8236.38,678.2,532.2,0.9311
2023-04-25,chicago,all,1406,18111,1499,133,47534.81,8637.44,675.5,537.4,0.938
2023-04-26,chicago,all,1406,17989,1504,111,45629.23,8287.12,702.3,572.3,0.9348
2023-04-27,chicago,all,1420,18749,1468,143,49547.77,8595.15,700.2,528.6,0.9673
2023-04-28,chicago,all,1528,19533,1628,130,56455.31,11063.42,827.4,609.2,0.9386
2023-04-29,chicago,all,1817,22812,1945,173,61887.51,11651.85,926.7,691.7,0.9342
2023-04-30,chicago,all,1586,19638,1709,172,57372.77,10004.84,722.6,531.0,0.928
2023-05-01,chicago,all,1217,16177,1289,86,40577.73,7414.21,571.5,434.0,0.9441
2023-05-02,chicago,all,1127,14697,1189,111,40097.53,7317.86,562.0,453.7,0.9479
2023-05-03,chicago,all,1338,17461,1407,105,45405.46,8537.07,653.5,493.2,0.951
2023-05-04,chicago,all,1380,17772,1470,116,49486.3,9316.59,673.1,494.6,0.9388
2023-05-05,chicago,all,1634,20598,1758,117,57350.23,10859.65,783.5,605.1,0.9295
2023-05-06,chicago,all,1594,20315,1690,125,53968.6,10304.61,808.1,662.0,0.9432
2023-05-07,chicago,all,1657,20379,1726,198,57686.84,9985.63,884.5,653.5,0.96
2023-05-08,chicago,all,1335,17530,1376,160,45815.22,8207.69,673.3,537.2,0.9702
2023-05-09,chicago,all,1295,16913,1374,137,43557.24,7427.4,618.4,496.2,0.9425
2023-05-10,chicago,all,1325,17776,1422,133,50282.35,9233.81,653.0,496.4,0.9318
2023-05-11,chicago,all,1436,18913,1484,156,50765.02,9284.05,724.8,566.8,0.9677
2023-05-12,chicago,all,1655,20654,1738,190,53019.57,10181.34,938.0,715.9,0.9522
2023-05-13,chicago,all,1808,22650,1947,174,63059.59,11036.28,896.9,669.3,0.9286
2023-05-14,chicago,all,1731,21559,1826,124,65166.06,12312.79,896.3,683.5,0.948
2023-05-15,chicago,all,1354,17397,1410,143,46888.42,8402.44,724.3,528.4,0.9603
2023-05-16,chicago,all,1338,16685,1402,160,51775.17,9394.99,682.0,539.3,0.9544
2023-05-17,chicago,all,1318,17379,1384,109,45415.65,8700.67,603.7,484.7,0.9523
2023-05-18,chicago,all,1461,19610,1513,136,53919.86,9282.11,723.8,543.4,0.9656
2023-05-19,chicago,all,1486,19139,1580,131,56268.8,10144.34,702.6,545.7,0.9405
2023-05-20,chicago,all,1819,23259,1927,163,66958.03,12168.93,911.6,677.5,0.944
2023-05-21,chicago,all,1569,20172,1667,166,52602.15,10071.86,836.3,612.8,0.9412
2023-05-22,chicago,all,1277,16549,1354,114,43805.64,7708.77,639.5,502.9,0.9431
2023-05-23,chicago,all,1285,16286,1325,150,48966.37,9716.02,627.6,460.3,0.9698
2023-05-24,chicago,all,1306,16453,1357,143,45124.52,9021.87,634.6,506.5,0.9624
2023-05-25,chicago,all,1545,19869,1604,110,58333.36,11349.76,717.4,536.0,0.9632
2023-05-26,chicago,all,1800,21757,1863,200,63405.88,11349.11,895.1,717.7,0.9662
2023-05-27,chicago,all,1712,21734,1826,186,62067.85,11787.68,918.2,694.9,0.9376
2023-05-28,chicago,all,1635,21304,1694,157,54780.69,9449.36,860.8,651.5,0.9652
2023-05-29,chicago,all,1402,17836,1491,133,48936.98,9598.42,663.5,527.5,0.9403
2023-05-30,chicago,all,1322,17831,1373,148,45509.12,8441.02,597.8,460.9,0.9629
2023-05-31,chicago,all,1300,17146,1347,119,47327.9,8296.26,632.5,468.1,0.9651
2023-06-01,chicago,all,1463,18806,1519,114,52913.43,9515.03,730.3,587.9,0.9631
2023-06-02,chicago,all,1637,20671,1728,140,60295.24,11698.62,864.4,651.8,0.9473
2023-06-03,chicago,all,1823,23072,1937,152,64018.4,12554.44,931.8,680.5,0.9411
2023-06-04,chicago,all,1635,21106,1750,170,56122.33,10415.82,850.9,648.0,0.9343
2023-06-05,chicago,all,1337,17371,1386,106,48571.76,8957.09,697.6,542.3,0.9646
2023-06-06,chicago,all,1299,16543,1378,133,44356.62,8539.63,642.6,501.9,0.9427
2023-06-07,chicago,all,1425,18505,1523,133,54066.15,10531.31,728.2,585.2,0.9357
2023-06-08,chicago,all,1494,19732,1562,167,53476.03,10317.95,779.0,603.1,0.9565
2023-06-09,chicago,all,1645,21266,1701,155,58254.31,10575.07,883.7,656.0,0.9671
2023-06-10,chicago,all,1747,22389,1813,204,64345.36,12177.86,850.8,634.8,0.9636
2023-06-11,chicago,all,1762,22031,1823,203,63189.8,12367.56,928.3,677.7,0.9665
2023-06-12,chicago,all,1301,16778,1398,103,42953.17,7497.6,619.4,491.6,0.9306
2023-06-13,chicago,all,1434,18921,1504,150,48884.24,8879.53,761.9,556.6,0.9535
2023-06-14,chicago,all,1323,17977,1397,107,50146.83,8610.14,716.7,559.4,0.947
2023-06-15,chicago,all,1564,20139,1671,174,56540.15,10305.36,851.2,663.7,0.936
2023-06-16,chicago,all,1664,21363,1745,169,54867.37,10598.65,764.0,610.1,0.9536
2023-06-17,chicago,all,1796,22326,1908,152,65794.31,11573.93,839.6,610.8,0.9413
2023-06-18,chicago,all,1774,22707,1834,146,62078.17,11562.47,932.1,690.0,0.9673
2023-06-19,chicago,all,1306,17301,1377,119,44960.23,7692.59,662.3,537.1,0.9484
2023-06-20,chicago,all,1321,17108,1367,145,44833.72,8829.08,719.0,558.8,0.9663
2023-06-21,chicago,all,1464,18152,1526,161,55339.01,10768.98,711.6,544.9,0.9594
2023-06-22,chicago,all,1560,19963,1630,112,50640.88,9405.65,866.9,689.0,0.9571
2023-06-23,chicago,all,1701,21380,1813,145,58671.64,11216.47,885.9,717.8,0.9382
2023-06-24,chicago,all,1717,21494,1826,156,62183.26,10765.01,777.5,580.2,0.9403
2023-06-25,chicago,all,1588,20742,1695,158,61679.59,12049.5,752.1,609.3,0.9369
2023-06-26,chicago,all,1331,17677,1375,103,49242.93,9427.95,689.4,503.9,0.968
2023-06-27,chicago,all,1259,17214,1359,109,43406.74,7535.37,616.7,504.3,0.9264
2023-06-28,chicago,all,1547,19413,1598,177,59950.64,11955.4,841.1,619.5,0.9681
2023-06-29,chicago,all,1507,18995,1614,141,50576.09,8632.12,754.5,563.3,0.9337
2023-06-30,chicago,all,1621,20268,1730,174,59130.2,11167.05,817.6,596.6,0.937
2023-07-01,chicago,all,1947,24481,2063,183,71801.49,12576.22,920.9,737.1,0.9438
2023-07-02,chicago,all,1619,21057,1703,151,55716.25,10673.99,887.9,726.7,0.9507
2023-07-03,chicago,all,1387,18093,1481,140,51673.61,8893.66,734.5,550.7,0.9365
2023-07-04,chicago,all,1323,16581,1412,110,46404.22,8001.62,715.0,538.1,0.937
2023-07-05,chicago,all,1348,17458,1398,111,50214.69,9238.94,723.7,541.3,0.9642
2023-07-06,chicago,all,1533,20136,1640,183,50111.82,10013.36,780.5,574.0,0.9348
2023-07-07,chicago,all,1654,21604,1710,188,60541.29,10794.24,937.0,748.4,0.9673
2023-07-08,chicago,all,1880,23063,1983,201,66285.43,12486.57,950.3,690.0,0.9481
2023-07-09,chicago,all,1583,19979,1682,122,60263.97,11182.46,770.6,629.4,0.9411
2023-07-10,chicago,all,1317,17731,1411,94,47307.74,9237.48,607.5,493.7,0.9334
2023-07-11,chicago,all,1273,16847,1341,100,48690.48,8698.93,630.8,461.6,0.9493
2023-07-12,chicago,all,1375,18319,1433,161,50756.34,9473.59,718.9,555.7,0.9595
2023-07-13,chicago,all,1509,19652,1591,167,53977.66,10715.58,732.0,599.7,0.9485
2023-07-14,chicago,all,1673,20998,1744,161,62599.99,11266.59,866.6,697.8,0.9593
2023-07-15,chicago,all,1638,20851,1730,194,61309.2,11230.75,886.4,701.6,0.9468
2023-07-16,chicago,all,1661,20614,1749,128,61206.92,12037.22,808.6,584.0,0.9497
2023-07-17,chicago,all,1360,17634,1454,133,43348.45,7801.64,632.3,459.6,0.9354
2023-07-18,chicago,all,1280,16278,1334,101,43816.18,7949.14,659.9,527.5,0.9595
2023-07-19,chicago,all,1354,17713,1408,116,52117.34,9335.44,617.1,467.5,0.9616
2023-07-20,chicago,all,1486,18186,1566,174,50136.6,9740.84,790.7,622.2,0.9489
2023-07-21,chicago,all,1789,22803,1847,203,67245.7,13308.7,892.7,708.7,0.9686
2023-07-22,chicago,all,2017,25897,2101,151,75176.85,14203.39,984.5,750.4,0.96
2023-07-23,chicago,all,1561,20086,1635,129,54156.78,10219.87,768.2,564.1,0.9547
2023-07-24,chicago,all,1344,17532,1417,134,43557.14,7914.34,719.6,545.9,0.9485
2023-07-25,chicago,all,1260,16944,1315,92,44069.71,7508.36,630.0,508.5,0.9582
2023-07-26,chicago,all,1368,17663,1447,133,54364.9,9525.72,674.2,507.7,0.9454
2023-07-27,chicago,all,1560,21062,1675,155,53735.92,9372.79,756.7,549.6,0.9313
2023-07-28,chicago,all,1628,20456,1721,138,56280.51,9763.34,878.4,716.7,0.946
2023-07-29,chicago,all,1755,22737,1833,149,60028.64,11382.72,801.3,631.5,0.9574
2023-07-30,chicago,all,1660,21090,1715,135,63389.78,11035.56,781.2,604.7,0.9679
2023-07-31,chicago,all,1452,18630,1505,170,51637.12,8910.97,672.5,540.0,0.9648
2023-08-01,chicago,all,1278,15862,1352,114,44568.17,8088.12,649.6,494.4,0.9453
2023-08-02,chicago,all,1320,17523,1405,131,50878.41,9029.43,624.2,510.9,0.9395
2023-08-03,chicago,all,1533,19973,1583,130,56787.06,9902.29,791.9,638.1,0.9684
2023-08-04,chicago,all,1613,20628,1676,170,55398.93,9660.68,737.8,551.9,0.9624
2023-08-05,chicago,all,1891,24261,1978,142,63911.17,11356.13,988.0,748.0,0.956
2023-08-06,chicago,all,1710,21872,1789,126,65124.85,12120.09,806.7,603.1,0.9558
2023-08-07,chicago,all,1330,16999,1434,143,47920.19,9236.27,662.5,520.7,0.9275
2023-08-08,chicago,all,1491,19553,1551,159,49518.62,9685.02,706.8,554.1,0.9613
2023-08-09,chicago,all,1423,17684,1470,118,46660.73,8984.18,750.1,579.3,0.968
2023-08-10,chicago,all,1613,20775,1690,142,54827.69,10354.01,882.6,720.7,0.9544
2023-08-11,chicago,all,1683,21653,1745,198,56833.11,11209.12,784.9,602.2,0.9645
2023-08-12,chicago,all,1835,23299,1902,138,59301.81,11005.95,992.4,792.3,0.9648
2023-08-13,chicago,all,1697,21737,1782,134,57733.45,10911.66,801.8,630.1,0.9523
2023-08-14,chicago,all,1356,17328,1417,124,46572.71,8492.47,662.4,511.3,0.957
2023-08-15,chicago,all,1331,17866,1377,112,46807.51,8417.0,690.6,500.1,0.9666
2023-08-16,chicago,all,1348,17987,1429,138,52635.68,9471.86,645.7,507.4,0.9433
2023-08-17,chicago,all,1479,19442,1560,155,52533.61,9164.46,710.6,557.3,0.9481
2023-08-18,chicago,all,1662,20670,1718,160,59330.68,11504.1,763.3,559.1,0.9674
2023-08-19,chicago,all,1845,22701,1980,186,68111.24,11692.05,970.6,776.1,0.9318
2023-08-20,chicago,all,1709,20962,1785,157,60793.96,11565.48,812.7,623.1,0.9574
2023-08-21,chicago,all,1336,17165,1440,144,49058.29,9612.18,716.3,539.0,0.9278
2023-08-22,chicago,all,1352,17589,1456,97,49354.9,9126.85,670.1,537.7,0.9286
2023-08-23,chicago,all,1503,19211,1581,129,54439.65,9369.39,823.4,621.1,0.9507
2023-08-24,chicago,all,1452,19303,1512,151,59502.44,10880.17,645.8,505.1,0.9603
2023-08-25,chicago,all,1766,23118,1893,153,66472.29,11984.74,911.8,712.8,0.9329
2023-08-26,chicago,all,1764,22040,1849,130,60069.32,11987.8,836.9,607.0,0.954
2023-08-27,chicago,all,1690,21743,1755,147,61966.22,11819.31,801.6,611.0,0.963
2023-08-28,chicago,all,1350,17552,1428,143,46676.08,8945.04,609.8,452.6,0.9454
2023-08-29,chicago,all,1428,18505,1506,109,52555.04,9747.64,735.4,544.2,0.9482
2023-08-30,chicago,all,1481,19138,1588,157,49650.03,9497.18,692.9,544.3,0.9326
2023-08-31,chicago,all,1529,19491,1631,166,51995.17,9966.28,775.7,559.4,0.9375
2023-09-01,chicago,all,1690,20951,1815,172,61886.17,10643.85,917.5,749.5,0.9311
2023-09-02,chicago,all,1873,23520,1998,154,70791.54,12507.32,898.7,682.6,0.9374
2023-09-03,chicago,all,1719,21858,1826,190,63439.28,10809.36,761.9,571.3,0.9414
2023-09-04,chicago,all,1271,16474,1341,103,47710.05,8840.4,597.5,485.2,0.9478
2023-09-05,chicago,all,1434,18850,1548,165,52588.9,10321.83,665.0,511.2,0.9264
2023-09-06,chicago,all,1384,18051,1492,146,50253.72,9462.1,662.7,517.9,0.9276
2023-09-07,chicago,all,1533,18918,1644,112,53798.11,9952.99,818.9,646.6,0.9325
2023-09-08,chicago,all,1733,21763,1852,191,64924.08,12840.62,828.6,668.8,0.9357
